Date,传媒(2021),计算机(2021),石油石化(2021),美容护理(2021),农林牧渔(2021),社会服务(2021),家用电器(2021),非银金融(2021),汽车(2021),通信(2021),食品饮料(2021),机械设备(2021),电子(2021),煤炭(2021),电力设备(2021),交通运输(2021),医药生物(2021),商贸零售(2021),基础化工(2021),建筑材料(2021),有色金属(2021),银行(2021),公用事业(2021),轻工制造(2021),环保(2021),钢铁(2021),国防军工(2021),纺织服饰(2021),建筑装饰(2021)
,801760.SI,801750.SI,801960.SI,801980.SI,801010.SI,801210.SI,801110.SI,801790.SI,801880.SI,801770.SI,801120.SI,801890.SI,801080.SI,801950.SI,801730.SI,801170.SI,801150.SI,801200.SI,801030.SI,801710.SI,801050.SI,801780.SI,801160.SI,801140.SI,801970.SI,801040.SI,801740.SI,801130.SI,801720.SI
2023/1/17,550.71,"4,114.66","2,180.95","7,397.13","3,384.32","10,793.25","7,152.07","1,612.32","5,641.50","1,936.27","24,770.48","1,467.82","3,738.02","2,750.26","10,064.94","2,390.40","9,667.92","2,907.47","4,235.03","6,528.69","4,936.75","3,273.68","2,212.01","2,439.49","1,807.68","2,338.89","1,489.89","1,620.21","2,035.76"
2023/1/18,557.9,"4,199.24","2,195.43","7,334.55","3,358.56","10,651.55","7,103.72","1,610.24","5,641.99","1,956.79","24,530.42","1,469.84","3,734.19","2,764.46","10,102.61","2,397.28","9,609.97","2,895.65","4,242.59","6,476.11","4,989.71","3,274.45","2,217.16","2,426.55","1,813.01","2,348.18","1,498.03","1,620.26","2,041.28"
2023/1/19,562.63,"4,315.85","2,195.90","7,355.00","3,347.32","10,655.77","7,085.17","1,634.88","5,650.17","1,953.91","24,425.06","1,478.61","3,802.02","2,789.50","10,063.27","2,403.22","9,776.17","2,895.80","4,271.15","6,484.63","5,018.43","3,277.02","2,208.63","2,416.22","1,828.98","2,367.62","1,520.87","1,614.59","2,052.43"
2023/1/20,566.22,"4,355.95","2,230.05","7,277.65","3,366.50","10,756.79","7,076.72","1,632.51","5,689.40","2,004.96","24,334.02","1,498.83","3,805.36","2,837.10","10,234.98","2,419.48","9,779.75","2,908.41","4,309.91","6,546.71","5,170.19","3,284.26","2,246.36","2,422.10","1,847.86","2,413.74","1,527.31","1,627.44","2,092.84"
2023/1/30,566.13,"4,443.59","2,225.30","7,284.92","3,374.13","10,835.80","7,069.07","1,619.18","5,884.70","2,008.15","24,744.34","1,521.80","3,865.51","2,790.99","10,427.98","2,396.20","9,711.76","2,852.69","4,347.40","6,526.36","5,220.39","3,296.51","2,239.94","2,443.73","1,866.77","2,440.34","1,567.59","1,649.31","2,092.71"
2023/1/31,567.14,"4,369.17","2,255.83","7,209.51","3,402.91","10,762.46","7,023.37","1,604.27","5,924.99","2,008.10","24,140.62","1,534.63","3,818.53","2,809.86","10,453.33","2,411.61","9,566.21","2,832.77","4,375.48","6,573.03","5,255.45","3,263.33","2,245.69","2,442.74","1,874.81","2,452.33","1,572.93","1,647.35","2,103.95"
2023/2/1,576.97,"4,486.58","2,277.80","7,279.80","3,454.92","10,850.41","7,076.58","1,640.32","6,097.40","2,041.98","24,237.59","1,550.56","3,885.17","2,813.36","10,556.22","2,420.63","9,669.46","2,858.55","4,434.93","6,578.49","5,411.91","3,246.08","2,256.01","2,469.11","1,897.36","2,494.27","1,587.88","1,662.27","2,136.15"
2023/2/2,581.24,"4,485.46","2,282.42","7,283.00","3,473.98","10,870.81","7,012.30","1,610.70","6,088.20","2,038.06","24,408.39","1,550.44","3,902.27","2,835.58","10,452.23","2,425.98","9,744.43","2,884.83","4,464.30","6,615.73","5,369.18","3,227.63","2,256.80","2,475.59","1,895.25","2,481.03","1,565.36","1,663.18","2,133.94"
2023/2/3,587.97,"4,564.98","2,254.66","7,224.93","3,449.79","10,872.96","6,950.86","1,595.36","6,014.63","2,046.54","24,168.14","1,545.37","3,916.82","2,806.17","10,277.27","2,408.95","9,667.04","2,857.90","4,442.64","6,533.60","5,302.80","3,195.94","2,244.86","2,479.24","1,895.35","2,454.97","1,586.30","1,650.75","2,112.53"
2023/2/6,592.05,"4,598.53","2,249.20","7,141.43","3,459.14","10,741.67","6,794.89","1,564.33","5,957.98","2,040.50","23,756.54","1,540.81","3,878.52","2,794.57","10,212.57","2,404.19","9,548.89","2,823.59","4,396.66","6,414.09","5,208.36","3,164.74","2,248.24","2,460.06","1,903.70","2,436.12","1,578.35","1,638.66","2,115.86"
2023/2/7,601.12,"4,592.91","2,255.64","7,157.19","3,439.11","10,715.00","6,914.27","1,571.51","6,006.67","2,058.32","23,729.05","1,557.36","3,881.40","2,804.72","10,199.55","2,412.18","9,508.34","2,830.42","4,407.96","6,459.22","5,254.99","3,175.18","2,270.99","2,472.11","1,929.92","2,452.37","1,575.08","1,651.53","2,143.03"
2023/2/8,589.02,"4,543.32","2,246.74","7,121.95","3,401.49","10,630.99","6,876.33","1,559.02","5,971.20","2,025.54","23,568.29","1,548.03","3,842.43","2,782.71","10,201.42","2,414.54","9,531.35","2,803.37","4,406.12","6,400.36","5,232.15","3,169.31","2,264.95","2,471.84","1,922.78","2,435.88","1,554.73","1,648.44","2,116.77"
2023/2/9,600.1,"4,640.99","2,256.39","7,236.81","3,418.10","10,850.92","6,937.03","1,586.26","6,023.22","2,089.82","24,116.63","1,572.55","3,966.20","2,795.52","10,306.68","2,430.62","9,615.39","2,829.01","4,458.30","6,472.79","5,252.77","3,179.82","2,272.93","2,489.67","1,933.57","2,468.68","1,594.07","1,658.05","2,130.05"
2023/2/10,602.67,"4,586.43","2,248.36","7,276.23","3,427.14","11,023.84","6,934.23","1,576.33","5,946.00","2,098.85","24,159.56","1,568.04","3,948.04","2,758.66","10,158.03","2,430.25","9,604.07","2,824.93","4,455.46","6,482.67","5,154.32","3,175.53","2,290.30","2,518.32","1,940.51","2,452.51","1,579.83","1,657.13","2,134.81"
2023/2/13,609.3,"4,632.77","2,267.23","7,582.24","3,423.00","11,287.95","7,019.83","1,584.36","6,003.65","2,117.75","24,884.76","1,606.00","3,964.68","2,747.01","10,243.78","2,448.01","9,684.94","2,858.05","4,496.65","6,673.09","5,174.95","3,150.19","2,290.64","2,568.56","1,950.42","2,480.65","1,595.94","1,683.67","2,157.80"
2023/2/14,604.08,"4,612.62","2,298.91","7,593.81","3,406.79","11,163.03","7,022.54","1,588.85","5,991.35","2,104.12","24,777.83","1,605.33","3,963.65","2,760.84","10,239.78","2,454.06","9,734.51","2,821.23","4,530.93","6,694.43","5,215.77","3,163.77","2,300.84","2,592.35","1,950.30","2,507.35","1,589.74","1,678.38","2,157.60"
2023/2/15,615.08,"4,737.14","2,280.02","7,518.73","3,370.51","11,115.51","6,945.86","1,570.24","5,981.01","2,158.13","24,732.39","1,605.16","4,028.40","2,738.61","10,204.24","2,419.68","9,629.84","2,791.49","4,501.33","6,622.34","5,169.60","3,132.65","2,285.86","2,588.32","1,937.97","2,486.32","1,593.96","1,671.33","2,143.99"
2023/2/16,611.84,"4,670.65","2,242.97","7,451.83","3,329.57","11,007.42","6,875.83","1,561.56","5,881.51","2,146.21","24,816.39","1,566.17","3,926.78","2,698.50","9,984.91","2,391.89","9,553.54","2,777.71","4,406.44","6,525.23","5,027.31","3,129.22","2,248.13","2,532.86","1,897.55","2,457.15","1,559.31","1,646.11","2,115.50"
2023/2/17,599.82,"4,493.66","2,263.95","7,532.78","3,333.94","10,903.85","6,851.56","1,540.01","5,831.57","2,070.19","24,552.09","1,553.86","3,818.01","2,744.64","9,745.35","2,379.52","9,596.98","2,752.21","4,421.52","6,498.22","5,019.45","3,103.01","2,238.50","2,528.05","1,899.91","2,459.04","1,550.24","1,660.67","2,099.17"
2023/2/20,619.47,"4,635.46","2,307.78","7,610.63","3,371.73","11,020.92","7,116.32","1,594.81","5,909.37","2,141.98","25,058.66","1,591.81","3,868.85","2,814.78","9,826.53","2,409.72","9,690.02","2,811.97","4,473.13","6,778.44","5,112.46","3,187.51","2,260.76","2,603.02","1,905.68","2,520.09","1,553.31","1,679.95","2,160.80"
2023/2/21,611.23,"4,627.85","2,321.04","7,484.93","3,402.82","11,033.35","7,184.20","1,599.34","5,989.10","2,160.42","24,861.33","1,598.10","3,872.21","2,885.83","9,889.94","2,413.09","9,671.64","2,803.53","4,523.99","6,793.88","5,199.18","3,191.60","2,274.10","2,598.51","1,918.49","2,580.21","1,573.14","1,679.25","2,179.61"
2023/2/22,604.77,"4,648.92","2,307.42","7,505.07","3,432.42","10,997.67","7,141.04","1,582.29","5,979.18","2,146.87","24,697.47","1,598.15","3,855.05","2,893.44","9,822.29","2,405.98","9,639.89","2,778.78","4,486.02","6,714.68","5,150.48","3,167.15","2,264.06","2,625.53","1,915.81","2,577.64","1,582.46","1,681.70","2,176.26"
2023/2/23,594.34,"4,537.52","2,318.12","7,420.10","3,429.61","10,975.89","7,202.81","1,587.26","6,005.69","2,117.07","24,480.66","1,597.63","3,853.47","2,912.88","9,933.61","2,397.13","9,576.53","2,775.29","4,475.47","6,704.49","5,167.85","3,170.35","2,261.43","2,608.01","1,923.94","2,569.82","1,571.78","1,689.35","2,166.22"
2023/2/24,593.98,"4,579.15","2,304.06","7,378.93","3,422.49","10,936.52","7,123.02","1,562.94","5,922.84","2,130.56","24,121.98","1,589.24","3,831.24","2,898.97","9,804.62","2,389.18","9,509.41","2,761.15","4,456.64","6,628.10","5,101.37","3,143.17","2,254.66","2,613.40","1,912.70","2,574.09","1,597.86","1,693.76","2,150.55"
2023/2/27,583.41,"4,516.41","2,295.91","7,324.37","3,404.76","10,931.27","7,041.16","1,547.29","5,858.12","2,132.33","24,368.47","1,577.72","3,770.89","2,912.48","9,785.74","2,386.26","9,416.41","2,744.15","4,473.79","6,537.20","5,061.12","3,127.16","2,250.09","2,586.31","1,893.76","2,554.97","1,588.84","1,695.06","2,131.17"
2023/2/28,590.74,"4,617.62","2,301.03","7,378.86","3,422.68","11,053.26","7,045.12","1,562.79","5,885.11","2,180.57","24,394.06","1,585.71","3,804.57","2,892.28","9,824.03","2,400.09","9,577.38","2,761.72","4,491.05","6,576.73","5,067.31","3,139.45","2,271.14","2,605.86","1,908.33","2,563.84","1,593.42","1,725.23","2,155.57"
2023/3/1,611.74,"4,800.49","2,314.55","7,356.28","3,427.02","11,097.50","7,169.86","1,592.56","5,928.54","2,264.47","24,651.71","1,601.62","3,852.09","2,898.94","9,810.30","2,424.65","9,572.93","2,762.03","4,499.70","6,705.74","5,133.68","3,178.12","2,283.59","2,625.23","1,912.48","2,574.99","1,601.77","1,724.57","2,200.20"
2023/3/2,623.22,"4,825.39","2,329.61","7,351.53","3,404.21","11,140.66","7,141.95","1,591.15","5,855.66","2,287.31","24,573.13","1,602.82","3,826.16","2,903.87","9,642.63","2,436.05","9,469.68","2,746.05","4,492.88","6,760.43","5,069.66","3,187.21","2,282.97","2,627.05","1,907.04","2,586.22","1,604.84","1,728.87","2,232.94"
2023/3/3,620.29,"4,774.17","2,354.67","7,315.95","3,404.76","11,200.37","7,165.70","1,600.36","5,847.44","2,272.00","24,429.92","1,600.26","3,861.06","2,908.11","9,644.81","2,451.72","9,473.96","2,763.93","4,476.90","6,755.17","5,055.96","3,212.64","2,302.85","2,599.05","1,914.78","2,600.95","1,629.94","1,717.34","2,281.70"
2023/3/6,615.62,"4,757.04","2,336.73","7,306.07","3,423.08","11,320.91","7,087.10","1,569.66","5,826.15","2,288.09","24,365.55","1,597.01","3,858.50","2,847.16","9,819.88","2,444.90","9,515.46","2,744.07","4,459.14","6,657.85","5,060.06","3,161.51","2,309.99","2,569.64","1,922.38","2,575.13","1,652.07","1,706.29","2,259.35"
2023/3/7,603.13,"4,631.27","2,359.31","7,074.05","3,347.02","11,111.93","6,950.08","1,542.38","5,724.08","2,202.55","23,929.44","1,559.42","3,744.66","2,864.56","9,669.77","2,414.63","9,354.16","2,695.20","4,379.73","6,555.43","5,008.90","3,161.78","2,290.13","2,520.08","1,893.84","2,547.22","1,607.42","1,678.29","2,254.61"
2023/3/8,611.5,"4,710.32","2,339.18","7,128.19","3,337.72","11,114.77","6,934.27","1,536.19","5,716.08","2,257.52","23,749.95","1,568.46","3,788.77","2,845.60","9,611.19","2,424.80","9,329.62","2,705.40","4,384.99","6,498.10","4,967.72","3,141.78","2,283.24","2,531.47","1,904.22","2,561.01","1,638.13","1,684.59","2,261.88"
2023/3/9,611.02,"4,723.09","2,328.03","7,071.33","3,308.89","11,003.33","6,934.40","1,524.39","5,680.75","2,285.32","23,600.25","1,568.07","3,813.04","2,841.75","9,567.31","2,429.29","9,351.68","2,676.56","4,373.07","6,428.46","4,962.98","3,122.18","2,270.22","2,512.30","1,927.74","2,555.23","1,624.57","1,672.46","2,256.73"
2023/3/10,602.44,"4,696.95","2,276.26","6,914.13","3,276.61","10,844.91","6,761.44","1,503.47","5,482.76","2,237.62","23,308.54","1,547.55","3,767.48","2,784.33","9,496.25","2,391.61","9,325.39","2,637.78","4,303.46","6,267.23","4,881.21","3,079.51","2,246.79","2,470.25","1,901.65","2,498.57","1,597.83","1,652.80","2,217.05"
2023/3/13,614.53,"4,878.09","2,329.70","6,928.52","3,306.68","10,916.94","6,887.27","1,516.26","5,423.45","2,318.65","23,662.49","1,552.92","3,776.55","2,817.74","9,409.84","2,439.97","9,335.16","2,668.69","4,291.26","6,322.37","4,920.95","3,086.19","2,255.31","2,479.83","1,889.81","2,511.86","1,609.02","1,661.79","2,270.12"
2023/3/14,608.55,"4,830.90","2,282.58","6,892.50","3,370.27","10,717.43","6,786.29","1,493.14","5,382.08","2,300.64","23,493.90","1,528.16","3,792.56","2,775.26","9,256.22","2,409.56","9,264.99","2,651.32","4,232.01","6,206.77","4,904.17","3,061.86","2,254.54","2,434.26","1,866.03","2,490.22","1,603.06","1,632.93","2,247.49"
2023/3/15,607.63,"4,769.91","2,304.24","6,792.36","3,379.72","10,632.92","6,808.19","1,505.53","5,395.30","2,279.90","23,246.39","1,539.44","3,813.64","2,781.37","9,291.09","2,435.26","9,327.96","2,642.45","4,261.01","6,328.35","4,897.48","3,091.25","2,280.46","2,461.95","1,894.44","2,536.67","1,592.00","1,644.37","2,322.38"
2023/3/16,607.97,"4,714.41","2,232.93","6,872.75","3,293.89","10,472.26","6,737.40","1,488.04","5,314.06","2,244.46","23,213.35","1,511.61","3,765.19","2,689.89","9,000.30","2,392.81","9,284.98","2,636.32","4,175.76","6,178.10","4,742.80","3,095.85","2,263.09","2,423.18","1,865.22","2,472.05","1,553.71","1,641.75","2,296.78"
2023/3/17,637.72,"4,908.22","2,275.05","6,767.70","3,288.72","10,521.66","6,751.62","1,516.30","5,320.63","2,332.82","22,950.65","1,515.72","3,811.67","2,712.48","8,936.01","2,403.17","9,139.93","2,655.46","4,191.83","6,225.73","4,777.89","3,089.57","2,267.09","2,428.35","1,870.71","2,485.10","1,560.85","1,642.34","2,338.11"
2023/3/20,651.83,"4,841.22","2,248.97","6,633.12","3,248.11","10,471.73","6,728.67","1,501.02","5,327.21","2,281.59","22,681.07","1,510.20","3,873.96","2,702.94","9,028.23","2,373.78","9,001.43","2,640.76","4,175.91","6,252.11","4,834.67","3,082.25","2,243.46","2,409.60","1,854.01","2,441.46","1,542.27","1,634.83","2,314.87"
2023/3/21,667.56,"4,891.50","2,247.76","6,784.09","3,266.11","10,749.95","6,885.65","1,511.48","5,435.13","2,304.22","23,282.11","1,529.47","3,888.90","2,699.88","9,180.46","2,392.14","9,218.30","2,712.32","4,225.69","6,310.07","4,898.63","3,074.38","2,247.96","2,467.42","1,872.06","2,427.29","1,578.68","1,667.03","2,300.64"
2023/3/22,685.35,"5,008.52","2,254.18","6,814.79","3,269.81","10,748.37","6,850.61","1,508.38","5,454.44","2,385.17","23,245.04","1,533.70","3,940.78","2,724.50","9,205.54","2,391.00","9,240.16","2,710.55","4,217.98","6,307.79","4,882.74","3,103.49","2,251.77","2,482.51","1,876.88","2,421.82","1,571.56","1,671.11","2,308.86"
2023/3/23,684.35,"5,140.55","2,255.84","6,783.17","3,270.26","10,695.82","6,832.21","1,527.78","5,439.28","2,437.84","23,394.36","1,534.77","4,051.06","2,750.38","9,169.40","2,387.04","9,227.77","2,698.93","4,204.95","6,315.67","4,925.60","3,125.90","2,248.85","2,477.22","1,870.41","2,408.11","1,596.51","1,661.42","2,339.75"
2023/3/24,707.65,"5,237.54","2,235.22","6,787.81","3,277.16","10,718.55","6,873.72","1,522.58","5,433.92","2,418.22","23,422.96","1,533.46","4,077.93","2,723.44","9,220.28","2,365.20","9,126.20","2,721.71","4,183.30","6,268.70","4,907.58","3,092.08","2,236.89","2,473.68","1,861.20","2,397.06","1,583.62","1,653.46","2,287.64"
2023/3/27,713.77,"5,315.53","2,239.25","6,783.73","3,306.70","10,823.89","6,872.28","1,523.71","5,432.26","2,421.04","23,226.58","1,540.29","4,036.44","2,728.21","9,314.73","2,357.99","9,208.75","2,715.30","4,160.94","6,167.25","4,893.33","3,062.58","2,209.46","2,442.65","1,849.11","2,366.82","1,574.09","1,632.12","2,258.93"
2023/3/28,701.09,"5,219.84","2,322.64","6,904.99","3,328.49","10,754.13","6,830.35","1,512.08","5,471.48","2,391.26","23,531.78","1,528.23","3,923.44","2,706.65","9,202.58","2,348.73","9,253.76","2,700.08","4,158.88","6,133.10","4,819.38","3,076.49","2,204.83","2,423.88","1,845.32","2,355.20","1,545.46","1,634.25","2,256.95"
2023/3/29,698.37,"5,208.25","2,296.53","6,948.04","3,274.64","10,826.09","6,847.98","1,501.40","5,490.92","2,398.21","23,659.46","1,529.24","3,985.11","2,694.11","9,232.23","2,353.71","9,184.65","2,691.51","4,130.82","6,068.33","4,801.70","3,064.61","2,207.42","2,402.17","1,828.99","2,340.58","1,524.76","1,624.81","2,206.94"
2023/3/30,688.69,"5,100.08","2,311.09","7,020.45","3,299.58","10,976.68","7,074.80","1,506.05","5,520.08","2,323.53","23,911.68","1,532.00","4,015.17","2,772.08","9,287.50","2,374.58","9,196.19","2,713.53","4,143.17","6,180.74","4,830.29","3,086.51","2,225.42","2,413.16","1,819.53","2,354.14","1,531.80","1,624.66","2,213.58"
2023/3/31,724.68,"5,298.33","2,312.87","7,034.69","3,355.93","11,015.65","6,987.68","1,508.00","5,552.97","2,380.76","23,968.48","1,539.88","4,027.21","2,763.69","9,314.60","2,380.82","9,238.91","2,720.36","4,167.81","6,148.43","4,865.39","3,072.81","2,232.36","2,414.13","1,836.84","2,373.08","1,534.69","1,632.40","2,216.64"
2023/4/3,756.73,"5,536.70","2,327.46","7,062.60","3,397.63","11,107.01","7,026.30","1,554.96","5,532.25","2,459.63","23,819.26","1,557.57","4,141.42","2,763.64","9,323.30","2,384.95","9,139.89","2,724.29","4,179.86","6,251.01","4,888.05","3,077.59","2,226.07","2,453.26","1,845.63","2,373.21","1,566.75","1,631.49","2,241.44"
2023/4/4,749.93,"5,583.11","2,341.40","7,006.49","3,446.78","11,016.18","6,965.83","1,559.53","5,437.75","2,486.42","23,995.80","1,547.30","4,161.28","2,764.35","9,107.58","2,398.60","9,211.57","2,675.24","4,115.24","6,199.22","4,860.80","3,093.97","2,225.56","2,428.42","1,830.47","2,381.74","1,556.72","1,621.96","2,316.24"
2023/4/6,725.33,"5,483.82","2,338.02","6,961.22","3,428.73","10,953.50","6,945.09","1,543.43","5,399.00","2,513.05","23,604.90","1,553.03","4,298.03","2,727.97","9,126.64","2,394.85","9,274.21","2,650.39","4,103.28","6,207.87","4,917.19","3,080.49","2,215.76","2,406.48","1,828.85","2,378.84","1,574.53","1,612.19","2,311.92"
2023/4/7,750.53,"5,592.36","2,351.51","7,012.02","3,405.24","11,074.09","7,015.14","1,560.39","5,419.48","2,569.77","23,511.34","1,557.79","4,296.67","2,708.11","9,153.12","2,416.50","9,473.83","2,679.52","4,122.34","6,281.88","4,891.04","3,089.61","2,224.34","2,438.17","1,842.52","2,384.00","1,577.54","1,628.47","2,302.56"
2023/4/10,721.06,"5,293.71","2,369.75","7,011.86","3,375.48","11,054.51","6,994.63","1,554.69","5,383.71","2,513.34","23,231.07","1,553.15","4,195.82","2,676.73","9,324.32","2,407.32","9,468.83","2,633.12","4,105.69","6,240.60","4,914.83","3,095.48","2,255.98","2,403.14","1,827.72","2,372.96","1,561.61","1,609.27","2,311.08"
2023/4/11,756.8,"5,341.80","2,391.90","6,997.57","3,375.99","11,105.38","7,120.69","1,560.66","5,367.27","2,498.26","22,843.22","1,552.70","4,204.15","2,665.88","9,263.65","2,391.81","9,454.61","2,631.97","4,090.72","6,269.01","5,027.65","3,086.25","2,249.11","2,412.50","1,819.16","2,391.28","1,549.07","1,615.30","2,319.48"
2023/4/12,794.15,"5,506.40","2,419.72","6,890.16","3,336.67","10,999.82","7,119.34","1,565.54","5,320.61","2,582.86","22,295.41","1,567.57","4,275.14","2,686.39","9,132.33","2,402.04","9,409.91","2,642.06","4,072.65","6,247.40","5,046.39","3,097.93","2,247.84","2,396.22","1,830.46","2,425.71","1,549.79","1,617.84","2,349.94"
2023/4/13,790.08,"5,355.67","2,421.41","6,963.92","3,318.92","11,291.35","6,981.15","1,548.42","5,271.43","2,486.98","22,521.84","1,545.26","4,131.05","2,681.31","9,064.84","2,407.74","9,555.77","2,676.17","4,042.85","6,176.94","4,995.56","3,124.29","2,253.08","2,383.26","1,826.92","2,408.55","1,539.19","1,619.48","2,360.51"
2023/4/14,774.08,"5,355.49","2,424.56","6,936.11","3,297.50","11,044.47","6,968.82","1,551.86","5,343.17","2,508.75","22,289.70","1,556.47","4,213.53","2,687.02","9,162.01","2,408.63","9,546.25","2,640.36","4,065.39","6,194.21","5,154.25","3,137.23","2,279.52","2,366.07","1,831.99","2,428.41","1,541.31","1,609.49","2,404.83"
2023/4/17,744.05,"5,276.65","2,503.92","6,866.45","3,320.97","11,009.07","7,173.04","1,600.03","5,402.45","2,480.55","22,661.22","1,561.88","4,170.11","2,744.87","9,254.66","2,448.53","9,574.42","2,666.06","4,126.86","6,275.59","5,193.47","3,194.11","2,295.57","2,370.27","1,842.28","2,448.26","1,546.15","1,609.05","2,442.64"
2023/4/18,744.76,"5,295.01","2,481.54","6,849.80","3,314.11","10,829.92","7,278.77","1,607.20","5,395.69","2,566.19","22,764.55","1,551.29","4,120.42","2,799.04","9,312.39","2,447.77","9,473.55","2,662.38","4,119.32","6,274.20","5,181.61","3,226.94","2,282.23","2,379.49","1,830.57","2,432.27","1,543.00","1,613.30","2,429.68"
2023/4/19,753.11,"5,306.43","2,453.81","6,747.28","3,308.49","10,920.67","7,210.81","1,587.81","5,342.44","2,556.21","22,642.95","1,543.34","4,093.00","2,792.13","9,224.35","2,429.64","9,374.76","2,642.94","4,082.34","6,141.91","5,169.78","3,221.27","2,271.64","2,345.45","1,822.90","2,427.19","1,529.58","1,603.96","2,396.44"
2023/4/20,787.05,"5,417.90","2,445.20","6,675.20","3,286.96","10,747.52","7,331.72","1,595.17","5,259.19","2,623.95","22,362.99","1,538.98","4,159.72","2,768.70","9,008.23","2,418.86","9,237.68","2,600.69","4,019.70","6,072.47","5,061.75","3,213.75","2,266.04","2,325.97","1,801.06","2,397.45","1,519.79","1,594.27","2,433.74"
2023/4/21,751.16,"5,106.60","2,405.89","6,587.54","3,260.92","10,409.44","7,202.44","1,534.20","5,149.18","2,516.08","22,204.74","1,509.52","3,943.31","2,724.49","8,932.92","2,382.46","9,149.20","2,536.75","3,917.17","5,967.28","4,943.16","3,173.80","2,234.77","2,280.99","1,768.78","2,351.11","1,520.55","1,573.81","2,382.14"
